title,artists,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_href,analysis_url,duration_ms,time_signature
['Beat the Clock - Extended Version'],['Sparks'],['6yqYQYeYhSs8YAfEpbexrY'],0.854,0.9,10,-10.615,0,0.0709,0.0143,0.174,0.109,0.786,125.892,https://api.spotify.com/v1/tracks/6yqYQYeYhSs8YAfEpbexrY,https://api.spotify.com/v1/audio-analysis/6yqYQYeYhSs8YAfEpbexrY,405760,4
"[""I'm Hot""]",['Franky Rizardo'],['2YHd9JZEjnww92oqB0knpW'],0.766,0.826,0,-7.18,1,0.0516,8.22e-05,0.881,0.0581,0.733,127.028,https://api.spotify.com/v1/tracks/2YHd9JZEjnww92oqB0knpW,https://api.spotify.com/v1/audio-analysis/2YHd9JZEjnww92oqB0knpW,352087,4
['Electric Drama'],['Lovers'],['3zF3pigJ8LTQQtjsYrDmUI'],0.646,0.855,7,-8.69,0,0.0415,0.00102,0.141,0.126,0.589,121.993,https://api.spotify.com/v1/tracks/3zF3pigJ8LTQQtjsYrDmUI,https://api.spotify.com/v1/audio-analysis/3zF3pigJ8LTQQtjsYrDmUI,378136,4
['Alive And Kicking'],['Simple Minds'],['2x5IXUFOcvvBUtEpnCBNlp'],0.572,0.913,0,-4.26,1,0.0362,0.0753,1.5e-05,0.128,0.561,103.265,https://api.spotify.com/v1/tracks/2x5IXUFOcvvBUtEpnCBNlp,https://api.spotify.com/v1/audio-analysis/2x5IXUFOcvvBUtEpnCBNlp,289453,4
['Time and Again - 2019 Remaster'],['a-ha'],['4dUUoguxnAm1puYNlw9YgR'],0.461,0.461,11,-9.437,1,0.0264,0.0705,0.0264,0.143,0.24,155.639,https://api.spotify.com/v1/tracks/4dUUoguxnAm1puYNlw9YgR,https://api.spotify.com/v1/audio-analysis/4dUUoguxnAm1puYNlw9YgR,303853,4
['Next Time Might Be Your Time'],"['""Blue"" Gene Tyranny']",['7omg7kk4mLljhVeN9w22Jb'],0.421,0.56,11,-10.34,0,0.028,0.674,0.0544,0.116,0.728,127.349,https://api.spotify.com/v1/tracks/7omg7kk4mLljhVeN9w22Jb,https://api.spotify.com/v1/audio-analysis/7omg7kk4mLljhVeN9w22Jb,486600,4
"[""How Come U Don't Call Me Anymore? - Take 2""]",['Prince'],['5TZmSqTSdfbXh8WxIo5exz'],0.461,0.213,6,-12.558,1,0.0839,0.828,6.17e-06,0.116,0.353,69.431,https://api.spotify.com/v1/tracks/5TZmSqTSdfbXh8WxIo5exz,https://api.spotify.com/v1/audio-analysis/5TZmSqTSdfbXh8WxIo5exz,371466,4
['Only You'],['Yazoo'],['3mGwufkovVPrzsJaXWg8PU'],0.731,0.347,9,-16.691,1,0.0398,0.31,1.29e-05,0.0946,0.855,105.791,https://api.spotify.com/v1/tracks/3mGwufkovVPrzsJaXWg8PU,https://api.spotify.com/v1/audio-analysis/3mGwufkovVPrzsJaXWg8PU,195507,4
['Strange Relationship'],['Prince'],['2WwnFbWZ1DrTetqEqI1HUQ'],0.809,0.484,7,-16.114,0,0.0388,0.181,1.5e-06,0.0285,0.927,95.603,https://api.spotify.com/v1/tracks/2WwnFbWZ1DrTetqEqI1HUQ,https://api.spotify.com/v1/audio-analysis/2WwnFbWZ1DrTetqEqI1HUQ,241133,4
['Nite and Day'],['Al B. Sure!'],['3r0Rhl5Zdo9YjACZNsaBvN'],0.655,0.477,1,-9.616,0,0.0421,0.029,0.000221,0.0518,0.642,92.097,https://api.spotify.com/v1/tracks/3r0Rhl5Zdo9YjACZNsaBvN,https://api.spotify.com/v1/audio-analysis/3r0Rhl5Zdo9YjACZNsaBvN,238013,4
['All I Do Is Think About You'],['Tammi Terrell'],['41xksxMitE9ToNL33Tlcnn'],0.561,0.73,1,-2.408,1,0.0321,0.774,0.0,0.18,0.706,115.045,https://api.spotify.com/v1/tracks/41xksxMitE9ToNL33Tlcnn,https://api.spotify.com/v1/audio-analysis/41xksxMitE9ToNL33Tlcnn,178613,4
['Lifelines - 2019 Remaster'],['a-ha'],['33bRZk5XNOxjDYeeAJym0T'],0.463,0.772,0,-7.623,1,0.034,0.000964,0.000963,0.344,0.378,80.075,https://api.spotify.com/v1/tracks/33bRZk5XNOxjDYeeAJym0T,https://api.spotify.com/v1/audio-analysis/33bRZk5XNOxjDYeeAJym0T,256600,4
"[""How Come U Don't Call Me Anymore""]",['Prince'],['7oZKxGPHuMVSVmFzuiKkWG'],0.552,0.175,1,-11.701,1,0.0752,0.892,0.00392,0.0531,0.46,122.835,https://api.spotify.com/v1/tracks/7oZKxGPHuMVSVmFzuiKkWG,https://api.spotify.com/v1/audio-analysis/7oZKxGPHuMVSVmFzuiKkWG,233173,3
['Ball'],['Duval Timothy'],['47vPXvOFRn4XSIzYem5JPe'],0.6,0.0888,11,-16.903,1,0.0568,0.974,0.601,0.117,0.121,77.155,https://api.spotify.com/v1/tracks/47vPXvOFRn4XSIzYem5JPe,https://api.spotify.com/v1/audio-analysis/47vPXvOFRn4XSIzYem5JPe,257844,4
['Crying'],['Roy Orbison'],['6eLL7QTdMWdhhG4i3jHDR9'],0.35,0.293,2,-9.502,1,0.0258,0.758,8.21e-06,0.104,0.162,96.685,https://api.spotify.com/v1/tracks/6eLL7QTdMWdhhG4i3jHDR9,https://api.spotify.com/v1/audio-analysis/6eLL7QTdMWdhhG4i3jHDR9,166467,4
['Sending All My Love Out'],['Emerson'],['0U505Ace1tSrRuyM3NOFP5'],0.71,0.742,8,-9.985,0,0.0591,0.00924,0.000143,0.0824,0.599,127.833,https://api.spotify.com/v1/tracks/0U505Ace1tSrRuyM3NOFP5,https://api.spotify.com/v1/audio-analysis/0U505Ace1tSrRuyM3NOFP5,274000,4
"[""California Dreamin'""]",['Nancy Sinatra'],['1gBQVhCQoKoyuRJd324nkg'],0.481,0.275,0,-15.386,0,0.0253,0.709,0.00106,0.0978,0.28,91.579,https://api.spotify.com/v1/tracks/1gBQVhCQoKoyuRJd324nkg,https://api.spotify.com/v1/audio-analysis/1gBQVhCQoKoyuRJd324nkg,215667,4
['Thank You For The Music'],['ABBA'],['08GOw3NsrJ0LsCCeyqzt3b'],0.283,0.417,4,-9.124,1,0.0404,0.835,0.0,0.102,0.373,201.145,https://api.spotify.com/v1/tracks/08GOw3NsrJ0LsCCeyqzt3b,https://api.spotify.com/v1/audio-analysis/08GOw3NsrJ0LsCCeyqzt3b,229453,4
['Im Caught Up - In A One Night Love Affair'],['Inner Life'],['7BnKrAEe431dRADijQmhLw'],0.798,0.612,11,-13.333,0,0.0921,0.29,0.013,0.173,0.918,110.609,https://api.spotify.com/v1/tracks/7BnKrAEe431dRADijQmhLw,https://api.spotify.com/v1/audio-analysis/7BnKrAEe431dRADijQmhLw,445133,4
['Be Thankful for What You Got'],['WILLIAM DE VAUGHN'],['3aROY7UsRlW7ZDSjUbUhTe'],0.876,0.628,1,-9.127,0,0.124,0.571,0.133,0.071,0.914,91.957,https://api.spotify.com/v1/tracks/3aROY7UsRlW7ZDSjUbUhTe,https://api.spotify.com/v1/audio-analysis/3aROY7UsRlW7ZDSjUbUhTe,207973,4
['Come into My Life'],['Joyce Sims'],['2N2DpUq0zPM7DuzJi7GcH3'],0.399,0.785,8,-6.248,0,0.0399,0.111,0.0568,0.0527,0.703,94.52,https://api.spotify.com/v1/tracks/2N2DpUq0zPM7DuzJi7GcH3,https://api.spotify.com/v1/audio-analysis/2N2DpUq0zPM7DuzJi7GcH3,254640,4
"[""Ain't No Way - Jazz House Overhaul""]","[""Cheryl 'Pepsii' Riley""]",['1OVrXDELiX06JQCCWbmCC4'],0.759,0.726,6,-9.707,0,0.0766,0.00408,0.000493,0.0692,0.593,120.038,https://api.spotify.com/v1/tracks/1OVrXDELiX06JQCCWbmCC4,https://api.spotify.com/v1/audio-analysis/1OVrXDELiX06JQCCWbmCC4,416227,4
['The Flow'],['Model 500'],['14T9W9rhv3Gj021FHfyhnD'],0.631,0.805,6,-7.465,0,0.0621,0.007,0.0117,0.46,0.484,112.373,https://api.spotify.com/v1/tracks/14T9W9rhv3Gj021FHfyhnD,https://api.spotify.com/v1/audio-analysis/14T9W9rhv3Gj021FHfyhnD,248947,4
['Hurry Up This Way Again'],['The Stylistics'],['7fAe2PjWPfVdEur3xUCcvt'],0.765,0.572,9,-9.14,0,0.0508,0.279,0.000416,0.0669,0.801,149.829,https://api.spotify.com/v1/tracks/7fAe2PjWPfVdEur3xUCcvt,https://api.spotify.com/v1/audio-analysis/7fAe2PjWPfVdEur3xUCcvt,353680,4
['Born to Be Alive - The Original'],['Patrick Hernandez'],['3XIEWK1V9n25PS9Vb6axj5'],0.704,0.868,2,-5.808,1,0.0315,0.0834,0.0,0.206,0.808,131.468,https://api.spotify.com/v1/tracks/3XIEWK1V9n25PS9Vb6axj5,https://api.spotify.com/v1/audio-analysis/3XIEWK1V9n25PS9Vb6axj5,188133,4
['Still Got a Way to Fall'],['Nicole Willis'],['06xHsdwvGuvdBivuCyGps5'],0.597,0.769,9,-7.293,1,0.229,0.354,1.86e-05,0.188,0.764,171.325,https://api.spotify.com/v1/tracks/06xHsdwvGuvdBivuCyGps5,https://api.spotify.com/v1/audio-analysis/06xHsdwvGuvdBivuCyGps5,227000,4
['I Am The Black Gold Of The Sun'],['Nuyorican Soul'],['54xrXbM3vHE6JkVqkorRdG'],0.643,0.679,6,-10.885,1,0.0555,0.0196,0.476,0.0719,0.779,86.97,https://api.spotify.com/v1/tracks/54xrXbM3vHE6JkVqkorRdG,https://api.spotify.com/v1/audio-analysis/54xrXbM3vHE6JkVqkorRdG,319733,4
['Temptation'],['Joan Armatrading'],['6SP9CY8kVMSwmxMR3uVfeK'],0.672,0.789,9,-14.626,1,0.0305,0.0893,1.11e-05,0.263,0.903,120.923,https://api.spotify.com/v1/tracks/6SP9CY8kVMSwmxMR3uVfeK,https://api.spotify.com/v1/audio-analysis/6SP9CY8kVMSwmxMR3uVfeK,247080,4
['Joy'],['Isaac Hayes'],['1acmA8WFBrIzp3LcbZDUjU'],0.54,0.732,5,-12.062,0,0.0647,0.0156,0.428,0.0905,0.922,167.667,https://api.spotify.com/v1/tracks/1acmA8WFBrIzp3LcbZDUjU,https://api.spotify.com/v1/audio-analysis/1acmA8WFBrIzp3LcbZDUjU,957894,4
['Temptation'],['New Order'],['7j5Q3zhjvpQvMeoPSZwdsa'],0.6,0.881,0,-9.478,1,0.0337,0.29,0.851,0.222,0.936,124.977,https://api.spotify.com/v1/tracks/7j5Q3zhjvpQvMeoPSZwdsa,https://api.spotify.com/v1/audio-analysis/7j5Q3zhjvpQvMeoPSZwdsa,419240,4
['My One Temptation'],['Mica Paris'],['4otkjTT0nQOYq3q1zsdcbS'],0.826,0.217,2,-12.694,0,0.0416,0.88,0.0,0.0998,0.401,100.036,https://api.spotify.com/v1/tracks/4otkjTT0nQOYq3q1zsdcbS,https://api.spotify.com/v1/audio-analysis/4otkjTT0nQOYq3q1zsdcbS,273893,4
['Temptation'],"[""Destiny's Child""]",['3YKV8uXGgY8PzNm1CzPhqm'],0.617,0.575,3,-5.212,0,0.0363,0.000238,0.053,0.0542,0.278,72.188,https://api.spotify.com/v1/tracks/3YKV8uXGgY8PzNm1CzPhqm,https://api.spotify.com/v1/audio-analysis/3YKV8uXGgY8PzNm1CzPhqm,245600,4
['Temptation'],['Heaven 17'],['6iylqkbmhmMuALYYrvoh2y'],0.725,0.884,10,-5.161,0,0.1,0.036,1.05e-05,0.105,0.364,126.785,https://api.spotify.com/v1/tracks/6iylqkbmhmMuALYYrvoh2y,https://api.spotify.com/v1/audio-analysis/6iylqkbmhmMuALYYrvoh2y,214093,4
['Madam Butterfly (Un Bel Di Vedremo)'],['Malcolm McLaren'],['75SqjGbzUnlQzytV5UzKER'],0.451,0.651,11,-14.925,1,0.089,0.141,1.11e-06,0.303,0.451,101.67,https://api.spotify.com/v1/tracks/75SqjGbzUnlQzytV5UzKER,https://api.spotify.com/v1/audio-analysis/75SqjGbzUnlQzytV5UzKER,389667,4
"[""Somebody Else's Guy""]",['Jocelyn Brown'],['1spr3ff7dxssldzMZmoITf'],0.803,0.778,6,-9.82,1,0.116,0.198,0.000719,0.0513,0.746,103.203,https://api.spotify.com/v1/tracks/1spr3ff7dxssldzMZmoITf,https://api.spotify.com/v1/audio-analysis/1spr3ff7dxssldzMZmoITf,241627,4
['I Am Stretched on Your Grave'],"[""Sinéad O'Connor""]",['616zusHts9mIswHJcCDVPv'],0.712,0.654,8,-8.039,0,0.0667,0.0932,0.071,0.131,0.55,93.959,https://api.spotify.com/v1/tracks/616zusHts9mIswHJcCDVPv,https://api.spotify.com/v1/audio-analysis/616zusHts9mIswHJcCDVPv,333387,4
"[""Womankind's Beauty feat. Tonina""]",['Bergsonist'],['0nySv6akIgDT5t2fb4dzqg'],0.672,0.254,1,-16.762,0,0.0376,0.426,0.635,0.111,0.217,135.015,https://api.spotify.com/v1/tracks/0nySv6akIgDT5t2fb4dzqg,https://api.spotify.com/v1/audio-analysis/0nySv6akIgDT5t2fb4dzqg,391592,4
['In Your Eyes'],['BADBADNOTGOOD'],['46aSz462xUFxA5X4O6WlB0'],0.495,0.533,0,-5.802,0,0.0295,0.43,0.000672,0.106,0.424,79.71,https://api.spotify.com/v1/tracks/46aSz462xUFxA5X4O6WlB0,https://api.spotify.com/v1/audio-analysis/46aSz462xUFxA5X4O6WlB0,247055,4
"[""Maybe I'm Amazed - Ian Grimble Mix""]",['Carleen Anderson'],['2jnSr2hBvjFaMCoN89SJTA'],0.477,0.581,0,-6.959,1,0.0443,0.0794,0.0,0.0782,0.437,146.188,https://api.spotify.com/v1/tracks/2jnSr2hBvjFaMCoN89SJTA,https://api.spotify.com/v1/audio-analysis/2jnSr2hBvjFaMCoN89SJTA,285133,4
['Diamonds And Rust'],['Joan Baez'],['4O0sGJdqpHMaWz7KoVd7tb'],0.506,0.343,5,-12.153,0,0.03,0.243,0.0,0.141,0.265,130.052,https://api.spotify.com/v1/tracks/4O0sGJdqpHMaWz7KoVd7tb,https://api.spotify.com/v1/audio-analysis/4O0sGJdqpHMaWz7KoVd7tb,286107,4
"['Right On, Right On']",['Silicone Soul'],['7IgdR2NdeHAbG1yVGEGlRC'],0.661,0.667,11,-8.592,1,0.0388,0.0226,0.928,0.116,0.824,125.023,https://api.spotify.com/v1/tracks/7IgdR2NdeHAbG1yVGEGlRC,https://api.spotify.com/v1/audio-analysis/7IgdR2NdeHAbG1yVGEGlRC,447360,4
['One Caress'],['Depeche Mode'],['55qVnLOibfDvUzw0GISLNf'],0.256,0.194,7,-12.986,0,0.0331,0.822,0.000646,0.115,0.138,199.332,https://api.spotify.com/v1/tracks/55qVnLOibfDvUzw0GISLNf,https://api.spotify.com/v1/audio-analysis/55qVnLOibfDvUzw0GISLNf,212867,3
['The Bottom Line - 2007 Remaster'],['Depeche Mode'],['6mDnS8GfN4irjBZ1xrx5PN'],0.511,0.45,1,-10.157,1,0.0504,0.709,0.000923,0.0843,0.355,133.925,https://api.spotify.com/v1/tracks/6mDnS8GfN4irjBZ1xrx5PN,https://api.spotify.com/v1/audio-analysis/6mDnS8GfN4irjBZ1xrx5PN,266933,4
['Always'],['Lisa Shaw'],['2cTOSuxgyryHRWa7yMtir3'],0.564,0.546,0,-10.221,0,0.0285,0.323,4.06e-05,0.0962,0.56,124.991,https://api.spotify.com/v1/tracks/2cTOSuxgyryHRWa7yMtir3,https://api.spotify.com/v1/audio-analysis/2cTOSuxgyryHRWa7yMtir3,242533,4
"['Love Song From ""Apache""']",['Coleman Hawkins Quartet'],['18A3s71yPX8mJY3pBSHFCy'],0.455,0.0241,9,-18.706,0,0.0449,0.984,0.0356,0.106,0.247,129.521,https://api.spotify.com/v1/tracks/18A3s71yPX8mJY3pBSHFCy,https://api.spotify.com/v1/audio-analysis/18A3s71yPX8mJY3pBSHFCy,254360,1
"[""Take Me I'm Yours""]",['Squeeze'],['1LSKwfNjj1KVnXX1LCda9L'],0.722,0.732,7,-8.222,1,0.0383,0.0216,0.0,0.0473,0.94,122.932,https://api.spotify.com/v1/tracks/1LSKwfNjj1KVnXX1LCda9L,https://api.spotify.com/v1/audio-analysis/1LSKwfNjj1KVnXX1LCda9L,168560,4
['Surrender'],['Swing Out Sister'],['5DWXIxyp3NphgznDrDonx3'],0.663,0.7,8,-14.12,0,0.0294,0.0751,0.0136,0.33,0.946,104.116,https://api.spotify.com/v1/tracks/5DWXIxyp3NphgznDrDonx3,https://api.spotify.com/v1/audio-analysis/5DWXIxyp3NphgznDrDonx3,235027,4
['I Was Dancing In The Lesbian Bar'],['Jonathan Richman'],['2UayKZmrsYyjNj6T8frugJ'],0.829,0.388,9,-13.55,0,0.0421,0.675,0.00263,0.271,0.896,116.5,https://api.spotify.com/v1/tracks/2UayKZmrsYyjNj6T8frugJ,https://api.spotify.com/v1/audio-analysis/2UayKZmrsYyjNj6T8frugJ,223840,4
"[""Don't Leave Your Records in the Sun""]",['John Hartford'],['4mx9BCPdq0Cou753f8ZxFb'],0.697,0.231,2,-20.336,1,0.442,0.876,2.51e-05,0.148,0.554,140.604,https://api.spotify.com/v1/tracks/4mx9BCPdq0Cou753f8ZxFb,https://api.spotify.com/v1/audio-analysis/4mx9BCPdq0Cou753f8ZxFb,146667,4
['Remember Where You Are'],['Jessie Ware'],['1yELCmfuqESOtVx27fwVfB'],0.513,0.775,7,-8.37,1,0.0744,0.342,0.00643,0.213,0.483,86.004,https://api.spotify.com/v1/tracks/1yELCmfuqESOtVx27fwVfB,https://api.spotify.com/v1/audio-analysis/1yELCmfuqESOtVx27fwVfB,334547,4
"[""Don't Talk to Me About Love""]",['Altered Images'],['4QBZTbaM3vreybFgzRO5QQ'],0.63,0.552,5,-12.456,1,0.0343,0.0284,0.275,0.527,0.656,122.617,https://api.spotify.com/v1/tracks/4QBZTbaM3vreybFgzRO5QQ,https://api.spotify.com/v1/audio-analysis/4QBZTbaM3vreybFgzRO5QQ,291320,4
['Peppers and Onions'],['Tierra Whack'],['3EXtXbj00nX9aCHDz1yEJF'],0.946,0.43,0,-5.999,1,0.219,0.514,1.53e-05,0.0703,0.881,120.102,https://api.spotify.com/v1/tracks/3EXtXbj00nX9aCHDz1yEJF,https://api.spotify.com/v1/audio-analysis/3EXtXbj00nX9aCHDz1yEJF,170191,4
"[""Arthur's Theme (Best That You Can Do)""]",['Christopher Cross'],['5fnOrhQ4KgT5irGCjIccGH'],0.526,0.515,9,-11.169,1,0.0389,0.169,0.000816,0.181,0.518,136.543,https://api.spotify.com/v1/tracks/5fnOrhQ4KgT5irGCjIccGH,https://api.spotify.com/v1/audio-analysis/5fnOrhQ4KgT5irGCjIccGH,234493,4
['Got 2 Be Loved'],['Soul Reductions'],['2Rsn3b2wzflcjX0pXcZFdj'],0.788,0.898,11,-5.93,0,0.0348,0.0367,0.4,0.0645,0.764,121.991,https://api.spotify.com/v1/tracks/2Rsn3b2wzflcjX0pXcZFdj,https://api.spotify.com/v1/audio-analysis/2Rsn3b2wzflcjX0pXcZFdj,212213,4
['This Will Be Our Year'],['The Zombies'],['02KpkaZbiutsR0ucxce4Sh'],0.535,0.424,9,-7.491,1,0.0314,0.626,0.0,0.191,0.539,97.506,https://api.spotify.com/v1/tracks/02KpkaZbiutsR0ucxce4Sh,https://api.spotify.com/v1/audio-analysis/02KpkaZbiutsR0ucxce4Sh,127733,4
['So Alive'],['Love and Rockets'],['6amZm52SfS7d6oCEu9NDMl'],0.7,0.569,10,-13.991,1,0.0298,0.00545,0.208,0.147,0.924,118.829,https://api.spotify.com/v1/tracks/6amZm52SfS7d6oCEu9NDMl,https://api.spotify.com/v1/audio-analysis/6amZm52SfS7d6oCEu9NDMl,257827,4
['Better Be Good to Me'],['Spider'],['6w7dRvflA2ejrvtBT7ewaJ'],0.762,0.517,7,-15.525,1,0.0351,0.0612,0.0476,0.0338,0.926,113.036,https://api.spotify.com/v1/tracks/6w7dRvflA2ejrvtBT7ewaJ,https://api.spotify.com/v1/audio-analysis/6w7dRvflA2ejrvtBT7ewaJ,320667,4
['Nite and Day'],['Al B. Sure!'],['6BwZmFLR3fujrHUYAvGJzK'],0.655,0.477,1,-9.616,0,0.0421,0.029,0.000221,0.0518,0.642,92.097,https://api.spotify.com/v1/tracks/6BwZmFLR3fujrHUYAvGJzK,https://api.spotify.com/v1/audio-analysis/6BwZmFLR3fujrHUYAvGJzK,238013,4
['Spirits (Having Flown)'],['Bee Gees'],['74NEN5TosrOFdVmAVvTf4a'],0.639,0.586,2,-13.629,1,0.0335,0.0654,0.000453,0.563,0.934,144.615,https://api.spotify.com/v1/tracks/74NEN5TosrOFdVmAVvTf4a,https://api.spotify.com/v1/audio-analysis/74NEN5TosrOFdVmAVvTf4a,319840,4
"[""Reckless (Don't Be So...) - Remastered""]",['Australian Crawl'],['5XKw4mezzmvfzbHTFx6AwV'],0.7,0.339,2,-10.101,1,0.0345,0.168,8.3e-05,0.0772,0.219,60.197,https://api.spotify.com/v1/tracks/5XKw4mezzmvfzbHTFx6AwV,https://api.spotify.com/v1/audio-analysis/5XKw4mezzmvfzbHTFx6AwV,323989,4
['Never Stop'],['The Brand New Heavies'],['560efWyxFfBuWgNwGb6gye'],0.606,0.789,4,-6.806,0,0.052,0.0132,1.3e-06,0.129,0.624,101.262,https://api.spotify.com/v1/tracks/560efWyxFfBuWgNwGb6gye,https://api.spotify.com/v1/audio-analysis/560efWyxFfBuWgNwGb6gye,218133,4
['Voodoo Ray'],['A Guy Called Gerald'],['5gjRugpcrpgRffrheTbQYT'],0.683,0.789,2,-9.034,1,0.0602,0.03,0.0105,0.0724,0.657,119.504,https://api.spotify.com/v1/tracks/5gjRugpcrpgRffrheTbQYT,https://api.spotify.com/v1/audio-analysis/5gjRugpcrpgRffrheTbQYT,267107,4
['The Meaning of Love'],['Steve Kuhn'],['7JThsKQRZacFinuHF6cpYH'],0.405,0.34,7,-15.868,1,0.0338,0.615,0.599,0.0981,0.337,106.806,https://api.spotify.com/v1/tracks/7JThsKQRZacFinuHF6cpYH,https://api.spotify.com/v1/audio-analysis/7JThsKQRZacFinuHF6cpYH,180293,4
['All the Machines'],['Grace Slick'],['68J2V8yCw6384kyN5zfxh3'],0.652,0.703,7,-12.059,1,0.0369,0.0279,0.000722,0.114,0.868,141.167,https://api.spotify.com/v1/tracks/68J2V8yCw6384kyN5zfxh3,https://api.spotify.com/v1/audio-analysis/68J2V8yCw6384kyN5zfxh3,289253,4
['This Love'],['Craig Armstrong'],['6UJbYwTON5t93k445TwTN5'],0.6,0.511,3,-8.348,0,0.0269,0.0258,0.0263,0.214,0.141,130.003,https://api.spotify.com/v1/tracks/6UJbYwTON5t93k445TwTN5,https://api.spotify.com/v1/audio-analysis/6UJbYwTON5t93k445TwTN5,385972,4
['Autumn Leaves - Irresistible Force Mix'],['Coldcut'],['757sQKQDEKsyaAbkafkFfg'],0.584,0.537,10,-12.836,0,0.0387,0.765,0.664,0.0585,0.335,125.075,https://api.spotify.com/v1/tracks/757sQKQDEKsyaAbkafkFfg,https://api.spotify.com/v1/audio-analysis/757sQKQDEKsyaAbkafkFfg,426747,4
['The Love Quadrant'],['Space Dimension Controller'],['5Q6OoX9PzwFrRdjfGRp9lc'],0.687,0.681,3,-13.393,0,0.0663,0.292,0.00635,0.105,0.206,109.995,https://api.spotify.com/v1/tracks/5Q6OoX9PzwFrRdjfGRp9lc,https://api.spotify.com/v1/audio-analysis/5Q6OoX9PzwFrRdjfGRp9lc,438412,4
['Dream On Dreamer'],['The Brand New Heavies'],['3STruEx3jCXJPJOIedFtAP'],0.684,0.847,8,-8.831,0,0.0413,0.183,0.1,0.0897,0.962,95.879,https://api.spotify.com/v1/tracks/3STruEx3jCXJPJOIedFtAP,https://api.spotify.com/v1/audio-analysis/3STruEx3jCXJPJOIedFtAP,240760,4
['Down And Out In New York City'],['James Brown'],['3EOQQrdR9wSWg77LvvbXc5'],0.506,0.687,1,-7.239,1,0.154,0.641,5.16e-05,0.142,0.795,172.044,https://api.spotify.com/v1/tracks/3EOQQrdR9wSWg77LvvbXc5,https://api.spotify.com/v1/audio-analysis/3EOQQrdR9wSWg77LvvbXc5,283733,4
['Right Beside You'],['Sophie B. Hawkins'],['5Q4djRRS0wxG1LazHHGnaq'],0.603,0.885,9,-6.986,0,0.0465,0.209,0.00296,0.0634,0.528,124.964,https://api.spotify.com/v1/tracks/5Q4djRRS0wxG1LazHHGnaq,https://api.spotify.com/v1/audio-analysis/5Q4djRRS0wxG1LazHHGnaq,286667,4
"[""Don't Let Me Down - Remastered 2009""]",['The Beatles'],['3evG0BIqEFMMP7lVJh1cSf'],0.593,0.289,4,-11.049,1,0.0259,0.568,0.000829,0.0928,0.733,77.119,https://api.spotify.com/v1/tracks/3evG0BIqEFMMP7lVJh1cSf,https://api.spotify.com/v1/audio-analysis/3evG0BIqEFMMP7lVJh1cSf,215733,4
['Sunday Girl'],['Blondie'],['5v6VaqC8b4P7NcKb45W77j'],0.587,0.756,9,-5.377,1,0.039,0.073,1.33e-05,0.221,0.801,146.111,https://api.spotify.com/v1/tracks/5v6VaqC8b4P7NcKb45W77j,https://api.spotify.com/v1/audio-analysis/5v6VaqC8b4P7NcKb45W77j,186782,4
['I Hope You Dance'],['Gladys Knight'],['7m2wF7TDK64590eG8AJZQ9'],0.54,0.489,7,-6.261,1,0.0304,0.282,6.72e-05,0.146,0.246,155.828,https://api.spotify.com/v1/tracks/7m2wF7TDK64590eG8AJZQ9,https://api.spotify.com/v1/audio-analysis/7m2wF7TDK64590eG8AJZQ9,347960,4
['Peanut Butter - Larry Levan Mix / Bonus Track'],['Gwen Guthrie'],['0GVmRS7Zgg5fxrITQE1BYp'],0.81,0.635,7,-7.89,1,0.0513,0.0808,0.0626,0.101,0.691,111.856,https://api.spotify.com/v1/tracks/0GVmRS7Zgg5fxrITQE1BYp,https://api.spotify.com/v1/audio-analysis/0GVmRS7Zgg5fxrITQE1BYp,365573,4
['La ritournelle'],['Sébastien Tellier'],['0qG1teoBvooRo7Z5Z8edCk'],0.558,0.723,0,-11.214,0,0.0312,0.00405,0.501,0.0863,0.526,102.833,https://api.spotify.com/v1/tracks/0qG1teoBvooRo7Z5Z8edCk,https://api.spotify.com/v1/audio-analysis/0qG1teoBvooRo7Z5Z8edCk,454480,4
['Til I Can Gain Control Again'],['My Robot Friend'],['7CX6T4bUDFEJwvwmyJURiS'],0.588,0.431,11,-14.81,1,0.0379,0.502,0.639,0.0899,0.171,128.056,https://api.spotify.com/v1/tracks/7CX6T4bUDFEJwvwmyJURiS,https://api.spotify.com/v1/audio-analysis/7CX6T4bUDFEJwvwmyJURiS,183708,4
['Houston We Have a Problem'],['Genius Of Time'],['3MXmUXRFXn4ydAVrYPV0N2'],0.804,0.756,6,-8.034,0,0.053,0.0577,0.816,0.0584,0.213,116.998,https://api.spotify.com/v1/tracks/3MXmUXRFXn4ydAVrYPV0N2,https://api.spotify.com/v1/audio-analysis/3MXmUXRFXn4ydAVrYPV0N2,445408,4
['Stay'],['Shakespears Sister'],['6Mcoqi1iK28djC2EClVwDj'],0.494,0.658,8,-5.84,1,0.0487,0.674,4.11e-05,0.0907,0.19,96.73,https://api.spotify.com/v1/tracks/6Mcoqi1iK28djC2EClVwDj,https://api.spotify.com/v1/audio-analysis/6Mcoqi1iK28djC2EClVwDj,229000,4
['Case of the Fake People'],['TLC'],['2qeNNimhRudfmRXMnY3eov'],0.738,0.587,1,-7.236,1,0.0995,0.00191,0.026,0.0414,0.781,186.411,https://api.spotify.com/v1/tracks/2qeNNimhRudfmRXMnY3eov,https://api.spotify.com/v1/audio-analysis/2qeNNimhRudfmRXMnY3eov,244600,4
